instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origA	label_collapseA	label_origC	label_collapseC	split_orig	split_redo
ROG-Dia-GSO-P0012_ROG-dialog-0022_255.315_258.600	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ne, zaj pa če ona ni tega delala ...	Ne, zdaj pa če ona ni tega delala ...	255.315	258.6	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_258.600_259.013	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja.	Ja.	258.6	259.013			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_258.600_264.819	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja. Zaj če ona ni tega delala, potem ... ni čudno, ne.	Ja. Zdaj če ona ni tega delala, potem ... ni čudno, ne.	258.6	264.819	mixedNegative	negative			Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_259.013_264.819	ROG-Dia-GSO-P0012	ROG-dialog-0022	Zaj če ona ni tega delala, potem ... ni čudno, ne.	Zdaj če ona ni tega delala, potem ... ni čudno, ne.	259.013	264.819			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_264.819_267.446	ROG-Dia-GSO-P0012	ROG-dialog-0021	Da je do tega prišlo, ne?	Da je do tega prišlo, ne?	264.819	267.446	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_264.819_267.446	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja ja, ja ja.	Ja ja, ja ja.	264.819	267.446	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_267.446_268.367	ROG-Dia-GSO-P0012	ROG-dialog-0021	Aha.	Aha.	267.446	268.367	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_268.367_274.947	ROG-Dia-GSO-P0012	ROG-dialog-0021	Eee, ja pa kaj pol ko si ti šla eee tote šive ven vzet, je blo vse v redu?	Eee, ja pa kaj pol ko si ti šla eee tote šive ven vzet, je bilo vse v redu?	268.367	274.947	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_274.947_276.153	ROG-Dia-GSO-P0012	ROG-dialog-0022	Vse je blo okej.	Vse je bilo okej.	274.947	276.153	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_276.153_276.655	ROG-Dia-GSO-P0012	ROG-dialog-0021	Vse.	Vse.	276.153	276.655	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_276.655_280.975	ROG-Dia-GSO-P0012	ROG-dialog-0022	Vse je blo okej, ampak pač tistiga napora nisi smel met, ne.	Vse je bilo okej, ampak pač tistega napora nisi smel imeti, ne.	276.655	280.975	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_280.975_282.687	ROG-Dia-GSO-P0012	ROG-dialog-0021	Aha, pa še maš kaj kontrole?	Aha, pa še imaš kaj kontrole?	280.975	282.687	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_282.687_284.649	ROG-Dia-GSO-P0012	ROG-dialog-0022	Eee zdaj nič več.	Eee zdaj nič več.	282.687	284.649	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_284.649_284.967	ROG-Dia-GSO-P0012	ROG-dialog-0021	Aha.	Aha.	284.649	284.967			neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_284.649_286.670	ROG-Dia-GSO-P0012	ROG-dialog-0021	Aha. Veš, kaj pa se je še meni zgodlo?	Aha. Veš, kaj pa se je še meni zgodilo?	284.649	286.67	neutralNegative	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_284.967_286.670	ROG-Dia-GSO-P0012	ROG-dialog-0021	Veš, kaj pa se je še meni zgodlo?	Veš, kaj pa se je še meni zgodilo?	284.967	286.67			neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_286.670_287.240	ROG-Dia-GSO-P0012	ROG-dialog-0022	Kaj?	Kaj?	286.67	287.24	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_287.240_293.348	ROG-Dia-GSO-P0012	ROG-dialog-0021	Eee meni pa v oko notr mi raste ena trepalnica, ne.	Eee meni pa v oko noter mi raste ena trepalnica, ne.	287.24	293.348	predominantlyNegative	negative	predominantlyNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_293.348_294.259	ROG-Dia-GSO-P0012	ROG-dialog-0022	Aha.	Aha.	293.348	294.259	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_294.259_300.167	ROG-Dia-GSO-P0012	ROG-dialog-0021	In sem jo jaz eee doktorco fprašala, če bi ona meni lahko to odstranla, ne,	In sem jo jaz eee doktorico vprašala, če bi ona meni lahko to odstranila, ne,	294.259	300.167	neutralNegative	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_300.167_307.968	ROG-Dia-GSO-P0012	ROG-dialog-0021	ampak je rekla, da pač če bi ona to ven spipala, bi lahko ponovno rastlo.	ampak je rekla, da pač če bi ona to ven spipala, bi lahko ponovno rastlo.	300.167	307.968	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_305.368_306.125	ROG-Dia-GSO-P0012	ROG-dialog-0022	Mhm.	Mhm.	305.368	306.125	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_307.968_313.913	ROG-Dia-GSO-P0012	ROG-dialog-0021	Zato pa morem, če se bom pač odločla, če de me motlo, eee	Zato pa moram, če se bom pač odločila, če de me motilo, eee	307.968	313.913	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_313.913_315.960	ROG-Dia-GSO-P0012	ROG-dialog-0021	pač se morem ponovno pr njej naročit	pač se moram ponovno pri njej naročiti	313.913	315.96	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_315.960_317.173	ROG-Dia-GSO-P0012	ROG-dialog-0021	pa bi mi operirala.	pa bi mi operirala.	315.96	317.173	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_317.173_321.890	ROG-Dia-GSO-P0012	ROG-dialog-0021	Tak da ne morem verjet tega, kak lahko to tak noter raste, dlaka, ne.	Tako da ne morem verjeti tega, kako lahko to tako noter raste, dlaka, ne.	317.173	321.89	predominantlyNegative	negative	mixedNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_321.890_325.108	ROG-Dia-GSO-P0012	ROG-dialog-0022	Trepalnica dejansko ti raste not?	Trepalnica dejansko ti raste not?	321.89	325.108			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_321.890_326.009	ROG-Dia-GSO-P0012	ROG-dialog-0022	Trepalnica dejansko ti raste not? V oko?	Trepalnica dejansko ti raste not? V oko?	321.89	326.009	mixedNegative	negative			Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_323.507_325.108	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja ja ja ja.	Ja ja ja ja.	323.507	325.108	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_325.108_326.009	ROG-Dia-GSO-P0012	ROG-dialog-0022	V oko?	V oko?	325.108	326.009			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_326.009_327.613	ROG-Dia-GSO-P0012	ROG-dialog-0021	V oko, ja.	V oko, ja.	326.009	327.613	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_327.613_330.447	ROG-Dia-GSO-P0012	ROG-dialog-0022	Pa si ne moreš tega sama odstranit?	Pa si ne moreš tega sama odstraniti?	327.613	330.447	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_330.447_335.956	ROG-Dia-GSO-P0012	ROG-dialog-0021	Glih ti pravim, če bi si to sama odstranla, eee se baje to ponovno pojavi.	Glih ti pravim, če bi si to sama odstranila, eee se baje to ponovno pojavi.	330.447	335.956			mixedNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_330.447_333.114	ROG-Dia-GSO-P0012	ROG-dialog-0021	Glih ti pravim, če bi si to sama odstranla,	Glih ti pravim, če bi si to sama odstranila,	330.447	333.114	neutralNegative	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_332.184_333.114	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja.	Ja.	332.184	333.114	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_333.114_335.956	ROG-Dia-GSO-P0012	ROG-dialog-0021	eee se baje to ponovno pojavi.	eee se baje to ponovno pojavi.	333.114	335.956	neutralNegative	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_335.956_337.850	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ponovno zraste ven, ne.	Ponovno zraste ven, ne.	335.956	337.85	neutralNegative	neutral	predominantlyNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_337.850_340.531	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, jaz ne bi šla na operacijo.	Ja, jaz ne bi šla na operacijo.	337.85	340.531	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_338.280_340.273	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja sej.	Ja saj.	338.28	340.273			neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_338.280_341.283	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja sej. Ja.	Ja saj. Ja.	338.28	341.283	neutralNegative	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_340.273_341.283	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja.	Ja.	340.273	341.283			neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_340.531_344.463	ROG-Dia-GSO-P0012	ROG-dialog-0022	Jaz bi si ... jaz bi si sama to ven potegnila.	Jaz bi si ... jaz bi si sama to ven potegnila.	340.531	344.463	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_344.463_344.927	ROG-Dia-GSO-P0012	ROG-dialog-0021	Mhm.	Mhm.	344.463	344.927	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_344.927_348.122	ROG-Dia-GSO-P0012	ROG-dialog-0021	Jaz se zaj tut nisn odločla na to, ne.	Jaz se zdaj tudi nisem odločila na to, ne.	344.927	348.122	mixedNegative	negative	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_348.122_349.773	ROG-Dia-GSO-P0012	ROG-dialog-0021	Bom vidla, kak bo.	Bom videla, kako bo.	348.122	349.773	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_349.773_352.003	ROG-Dia-GSO-P0012	ROG-dialog-0021	Pač pustimo času čas, ne.	Pač pustimo času čas, ne.	349.773	352.003	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_352.003_352.867	ROG-Dia-GSO-P0012	ROG-dialog-0021	Tak da ...	Tako da ...	352.003	352.867	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_352.003_354.949	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, samo to je pol spet samoplačniško, ne?	Ja, samo to je pol spet samoplačniško, ne?	352.003	354.949	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_354.949_355.777	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja, ja. [smeh]	Ja, ja. [smeh]	354.949	355.777	mixedNegative	negative	mixedNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_355.777_357.073	ROG-Dia-GSO-P0012	ROG-dialog-0021	Kaj si te misla?	Kaj si te mislila?	355.777	357.073			mixedNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_355.777_359.233	ROG-Dia-GSO-P0012	ROG-dialog-0021	Kaj si te misla? Veš, kolko, veš, kolko to stane?	Kaj si te mislila? Veš, koliko, veš, koliko to stane?	355.777	359.233	mixedNegative	negative			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_355.777_357.073	ROG-Dia-GSO-P0012	ROG-dialog-0022	Seveda.	Seveda.	355.777	357.073			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_355.777_357.816	ROG-Dia-GSO-P0012	ROG-dialog-0022	Seveda. Ne.	Seveda. Ne.	355.777	357.816	mixedNegative	negative			Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_357.073_359.233	ROG-Dia-GSO-P0012	ROG-dialog-0021	Veš, kolko, veš, kolko to stane?	Veš, koliko, veš, koliko to stane?	357.073	359.233			neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_357.073_357.816	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ne.	Ne.	357.073	357.816			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_359.233_360.155	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, normalno.	Ja, normalno.	359.233	360.155	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_360.155_364.992	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ti veš, kolko to stane, ka sma zaj eee kaj sem zaj jaz to mela, ne?	Ti veš, koliko to stane, kaj sva zdaj eee kaj sem zdaj jaz to imela, ne?	360.155	364.992	mixedNegative	negative	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_364.992_368.472	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, mislim, da tam nekje jurja pa pol.	Ja, mislim, da tam nekje jurja pa pol.	364.992	368.472	mixedNegative	negative	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_368.472_369.940	ROG-Dia-GSO-P0012	ROG-dialog-0021	To je pa res drago, ne.	To je pa res drago, ne.	368.472	369.94	predominantlyNegative	negative	predominantlyNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_369.940_377.331	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ki boš te ... z temi upokojenskimi plačami pa res si nea morš tega privoščit, ne.	Kje boš te ... s temi upokojenskimi plačami pa res si nena moreš tega privoščiti, ne.	369.94	377.331	predominantlyNegative	negative	predominantlyNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_369.940_370.733	ROG-Dia-GSO-P0012	ROG-dialog-0022	Mhm.	Mhm.	369.94	370.733	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_377.331_378.253	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ka praviš?	Kaj praviš?	377.331	378.253			neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_377.331_378.859	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ka praviš? Ti bi ...	Kaj praviš? Ti bi ...	377.331	378.859	neutralNegative	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_377.331_378.253	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja.	Ja.	377.331	378.253	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_378.253_378.859	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ti bi ...	Ti bi ...	378.253	378.859			neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_379.283_380.276	ROG-Dia-GSO-P0012	ROG-dialog-0021	Tak da ...	Tako da ...	379.283	380.276	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_379.283_380.276	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, saj.	Ja, saj.	379.283	380.276	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_380.276_381.380	ROG-Dia-GSO-P0012	ROG-dialog-0022	Pri meni je pa tak.	Pri meni je pa tako.	380.276	381.38			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_380.276_386.820	ROG-Dia-GSO-P0012	ROG-dialog-0022	Pri meni je pa tak. Jaz sem pa štiri ure eee invalidsko upokojena pa štiri ure delam.	Pri meni je pa tako. Jaz sem pa štiri ure eee invalidsko upokojena pa štiri ure delam.	380.276	386.82	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_381.380_386.820	ROG-Dia-GSO-P0012	ROG-dialog-0022	Jaz sem pa štiri ure eee invalidsko upokojena pa štiri ure delam.	Jaz sem pa štiri ure eee invalidsko upokojena pa štiri ure delam.	381.38	386.82			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_383.422_385.334	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja ja ja.	Ja ja ja.	383.422	385.334	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_386.820_389.980	ROG-Dia-GSO-P0012	ROG-dialog-0022	Tak da ... še težje dejansko, ne.	Tako da ... še težje dejansko, ne.	386.82	389.98	neutralNegative	neutral	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_389.500_394.019	ROG-Dia-GSO-P0012	ROG-dialog-0021	kaj boš te s totimi malimi evrčkami, ne?	kaj boš te s totimi malimi evrčki, ne?	389.5	394.019	neutralNegative	neutral	predominantlyNegative	negative	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_394.019_397.234	ROG-Dia-GSO-P0012	ROG-dialog-0021	To je, to je fse skup premalo.	To je, to je vse skupaj premalo.	394.019	397.234	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_394.019_395.073	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja.	Ja.	394.019	395.073	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_395.073_398.540	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja točno, točno tak je.	Ja točno, točno tako je.	395.073	398.54	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_397.234_398.540	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja, ja, ja.	Ja, ja, ja.	397.234	398.54	neutralNegative	neutral	neutralNegative	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_398.540_401.141	ROG-Dia-GSO-P0012	ROG-dialog-0021	Čuješ, kak pa kaj tvoji vnukeci?	Čuješ, kako pa kaj tvoji vnukeci?	398.54	401.141	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_398.540_398.987	ROG-Dia-GSO-P0012	ROG-dialog-0022	Točno tak.	Točno tako.	398.54	398.987	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_401.141_402.016	ROG-Dia-GSO-P0012	ROG-dialog-0022	Super!	Super!	401.141	402.016			predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_401.141_404.350	ROG-Dia-GSO-P0012	ROG-dialog-0022	Super! Super. Ja.	Super! Super. Ja.	401.141	404.35	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_402.016_402.733	ROG-Dia-GSO-P0012	ROG-dialog-0021	V redi?	V redu?	402.016	402.733			predominantlyPositive	positive	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_402.016_404.350	ROG-Dia-GSO-P0012	ROG-dialog-0021	V redi? Kok so že te stari?	V redu? Koliko so že te stari?	402.016	404.35	neutralPositive	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_402.016_402.733	ROG-Dia-GSO-P0012	ROG-dialog-0022	Super.	Super.	402.016	402.733			predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_402.733_404.350	ROG-Dia-GSO-P0012	ROG-dialog-0021	Kok so že te stari?	Koliko so že te stari?	402.733	404.35			neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_402.733_404.350	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja.	Ja.	402.733	404.35			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_404.350_410.414	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja Lejla je bla zdaj šestega marc() eee petega marca deset let.	Ja Lejla je bila zdaj šestega marc() eee petega marca deset let.	404.35	410.414	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_410.414_411.615	ROG-Dia-GSO-P0012	ROG-dialog-0021	Je že?	Je že?	410.414	411.615	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_411.615_417.235	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, Leon pa bo avgusta sedem, ne.	Ja, Leon pa bo avgusta sedem, ne.	411.615	417.235	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_417.235_419.087	ROG-Dia-GSO-P0012	ROG-dialog-0021	Mhm, ja, sss.	Mhm, ja, sss.	417.235	419.087	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_418.107_421.445	ROG-Dia-GSO-P0012	ROG-dialog-0022	Ja, sej tvoja, tvoja vnukica tudi neki, ne?	Ja, saj tvoja, tvoja vnukica tudi nekaj, ne?	418.107	421.445	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_421.445_426.240	ROG-Dia-GSO-P0012	ROG-dialog-0021	Jezos, kaj pa jaz, ko jih mam kar štiri, ne samo [glas] dvej, ne,	Jezus, kaj pa jaz, ko jih imam kar štiri, ne samo [glas] dve, ne,	421.445	426.24	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_426.240_428.044	ROG-Dia-GSO-P0012	ROG-dialog-0021	kar štiri jih mam.	kar štiri jih imam.	426.24	428.044	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_428.044_431.789	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ema bo letos stara deset let.	Ema bo letos stara deset let.	428.044	431.789	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_431.789_435.831	ROG-Dia-GSO-P0012	ROG-dialog-0021	Eee Vid bo letos star trinajst let.	Eee Vid bo letos star trinajst let.	431.789	435.831	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_435.831_441.411	ROG-Dia-GSO-P0012	ROG-dialog-0021	Od Tamare pa ... Mia bo stara pet let.	Od Tamare pa ... Mia bo stara pet let.	435.831	441.411	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_441.411_442.949	ROG-Dia-GSO-P0012	ROG-dialog-0022	Že?	Že?	441.411	442.949	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_442.949_444.676	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja, pet let.	Ja, pet let.	442.949	444.676	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_444.676_454.513	ROG-Dia-GSO-P0012	ROG-dialog-0021	Eee moj najtamlajši Nikec pa bo star, čez dva dni bo star deset mescov.	Eee moj najtamlajši Nikec pa bo star, čez dva dni bo star deset mesecev.	444.676	454.513	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_454.513_455.167	ROG-Dia-GSO-P0012	ROG-dialog-0022	Že.	Že.	454.513	455.167	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_455.167_455.787	ROG-Dia-GSO-P0012	ROG-dialog-0022	Kaj si ...	Kaj si ...	455.167	455.787	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_455.787_457.510	ROG-Dia-GSO-P0012	ROG-dialog-0021	Pa veš, da mamo krst?	Pa veš, da imamo krst?	455.787	457.51	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_457.510_458.377	ROG-Dia-GSO-P0012	ROG-dialog-0022	Res?	Res?	457.51	458.377			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_457.510_459.170	ROG-Dia-GSO-P0012	ROG-dialog-0022	Res? Kdaj?	Res? Kdaj?	457.51	459.17	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_458.377_459.170	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja.	Ja.	458.377	459.17			neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_458.377_461.151	ROG-Dia-GSO-P0012	ROG-dialog-0021	Ja. Zaj, soboto.	Ja. Zdaj, soboto.	458.377	461.151	neutralPositive	neutral			Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_458.377_459.170	ROG-Dia-GSO-P0012	ROG-dialog-0022	Kdaj?	Kdaj?	458.377	459.17			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0021_459.170_461.151	ROG-Dia-GSO-P0012	ROG-dialog-0021	Zaj, soboto.	Zdaj, soboto.	459.17	461.151			neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0021_461.151_462.879	ROG-Dia-GSO-P0012	ROG-dialog-0021	Dvandvajstiga.	Dvaindvajsetega.	461.151	462.879	neutralPositive	neutral	neutralPositive	neutral	Train	dev
ROG-Dia-GSO-P0012_ROG-dialog-0022_461.151_462.879	ROG-Dia-GSO-P0012	ROG-dialog-0022	Uuu.	Uuu.	461.151	462.879			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0012_ROG-dialog-0022_461.151_465.569	ROG-Dia-GSO-P0012	ROG-dialog-0022	Uuu. Uuu ... lepo, lepo.	Uuu. Uuu ... lepo, lepo.	461.151	465.569	neutralPositive	neutral			Train	train
