instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_orig	label_collapse	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0016_ROG-dialog-0030_924.851_925.591	ROG-Dia-GSO-P0016	ROG-dialog-0030	ne m, je ka proč,	ne vem, je kaj proč,	924.851	925.591	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_925.591_926.587	ROG-Dia-GSO-P0016	ROG-dialog-0030	ni bla doma.	ni bila doma.	925.591	926.587	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_926.587_929.291	ROG-Dia-GSO-P0016	ROG-dialog-0030	In ponjer, ki smo se, ki je pršla že kot pupa,	In ponjer, ki smo se, ki je prišla že kot pupa,	926.587	929.291	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_929.291_930.027	ROG-Dia-GSO-P0016	ROG-dialog-0030	bi reku. [glas]	bi rekel. [glas]	929.291	930.027	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_930.027_934.472	ROG-Dia-GSO-P0016	ROG-dialog-0030	So se spoznali sz mojim kunjadom Rugiertom, ki je tudi on pokojni.	So se spoznali sz mojim kunjadom Rugiertom, ki je tudi on pokojni.	930.027	934.472	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_934.472_936.492	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ki je ona tudi zdaj pokojna.	Ki je ona tudi zdaj pokojna.	934.472	936.492	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_936.492_937.691	ROG-Dia-GSO-P0016	ROG-dialog-0030	Inu so ...	Inu so ...	936.492	937.691	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_937.691_939.762	ROG-Dia-GSO-P0016	ROG-dialog-0030	on je vozu tabot,	on je vozil tabot,	937.691	939.762	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_939.762_943.576	ROG-Dia-GSO-P0016	ROG-dialog-0030	uni, ki so eee vidli okuli filme.	oni, ki so eee videli okoli filme.	939.762	943.576	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_943.576_945.320	ROG-Dia-GSO-P0016	ROG-dialog-0029	A jo je tu ...	A jo je to ...	943.576	945.32	unspecifiedFunction	unspecifiedFunction	B-unspecifiedFunction	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_943.576_945.320	ROG-Dia-GSO-P0016	ROG-dialog-0030	Filme.	Filme.	943.576	945.32	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_945.320_945.607	ROG-Dia-GSO-P0016	ROG-dialog-0029	Čine,	Čine,	945.32	945.607	correctMisspeaking	unspecifiedFunction	B-correctMisspeaking	I-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_945.607_946.237	ROG-Dia-GSO-P0016	ROG-dialog-0029	ja ja ja.	ja ja ja.	945.607	946.237	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_946.237_946.727	ROG-Dia-GSO-P0016	ROG-dialog-0030	Filme.	Filme.	946.237	946.727	correctMisspeaking	unspecifiedFunction	B-correctMisspeaking	B-unspecifiedFunction	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_946.727_948.924	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja.	Ja.	946.727	948.924	confirm	confirm	I-confirm	I-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_946.727_948.924	ROG-Dia-GSO-P0016	ROG-dialog-0030	Je pršu z avtom uni od una.	Je prišel z avtom oni od ona.	946.727	948.924	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_948.924_951.811	ROG-Dia-GSO-P0016	ROG-dialog-0030	Pršu z avtom skoraj dol du ... du nes.	Prišel z avtom skoraj dol do ... do nas.	948.924	951.811	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_951.811_952.791	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma ne do nes.	Ma ne do nas.	951.811	952.791	selfCorrection	unspecifiedFunction	B-selfCorrection	B-unspecifiedFunction	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_952.791_955.353	ROG-Dia-GSO-P0016	ROG-dialog-0030	Malček spodaj je pršu, do nes.	Malček spodaj je prišel, do nas.	952.791	955.353	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_955.353_956.811	ROG-Dia-GSO-P0016	ROG-dialog-0030	Inu ki je pršu gor,	Inu ki je prišel gor,	955.353	956.811	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_956.811_958.064	ROG-Dia-GSO-P0016	ROG-dialog-0030	ma so bli pač ko maroži,	ma so bili pač ko maroži,	956.811	958.064	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_958.064_958.515	ROG-Dia-GSO-P0016	ROG-dialog-0030	ne.	ne.	958.064	958.515	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_958.515_960.319	ROG-Dia-GSO-P0016	ROG-dialog-0030	Je pršu unu.	Je prišel ono.	958.515	960.319	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_960.319_962.791	ROG-Dia-GSO-P0016	ROG-dialog-0030	Inu potem sz nekej cajta taku ...	Inu potem sz nekaj cajta tako ...	960.319	962.791	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_962.791_965.575	ROG-Dia-GSO-P0016	ROG-dialog-0030	Njegova sestra Nives tudi je pršla h nan.	Njegova sestra Nives tudi je prišla k nam.	962.791	965.575	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_965.575_973.027	ROG-Dia-GSO-P0016	ROG-dialog-0030	In mi ko otroci, ki [smeh] nismo te nje poznali, smo se skrivali. [smeh]	In mi kot otroci, ki [smeh] nismo te nje poznali, smo se skrivali. [smeh]	965.575	973.027	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_973.027_975.199	ROG-Dia-GSO-P0016	ROG-dialog-0030	Smo se skrivali okuli, pr hiši,	Smo se skrivali okoli, pri hiši,	973.027	975.199	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_975.199_976.963	ROG-Dia-GSO-P0016	ROG-dialog-0030	nismo teli se pukazat.	nismo hoteli se pokazati.	975.199	976.963	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_976.963_978.863	ROG-Dia-GSO-P0016	ROG-dialog-0030	In za kamenjem in podobno.	In za kamenjem in podobno.	976.963	978.863	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_978.863_979.471	ROG-Dia-GSO-P0016	ROG-dialog-0029	Eee	Eee	978.863	979.471	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_979.471_986.248	ROG-Dia-GSO-P0016	ROG-dialog-0029	se spunem, ki si pravu, da kako ste anka [smeh] ... da ne rečem krali eee mmm po() po njivah za jest.	se spomnim, ki si pravil, da kako ste anka [smeh] ... da ne rečem kradli eee mmm po() po njivah za jesti.	979.471	986.248	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_986.248_987.857	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma to to normalno,	Ma to to normalno,	986.248	987.857	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_987.857_988.064	ROG-Dia-GSO-P0016	ROG-dialog-0030	ja,	ja,	987.857	988.064	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_988.064_988.322	ROG-Dia-GSO-P0016	ROG-dialog-0030	to.	to.	988.064	988.322	confirm	confirm	I-confirm	I-confirm	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_988.322_990.757	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma ne da k(), da k(), da smo kral,	Ma ne da k(), da k(), da smo kradli,	988.322	990.757	correctMisspeaking	unspecifiedFunction	B-correctMisspeaking	B-unspecifiedFunction	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_990.757_991.084	ROG-Dia-GSO-P0016	ROG-dialog-0030	bi reku,	bi rekel,	990.757	991.084	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_991.084_993.024	ROG-Dia-GSO-P0016	ROG-dialog-0030	za za lač() za kot lačne.	za za lač() za kot lačne.	991.084	993.024	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_993.024_995.321	ROG-Dia-GSO-P0016	ROG-dialog-0030	To je blu eee ena navada.	To je bilo eee ena navada.	993.024	995.321	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_993.611_994.436	ROG-Dia-GSO-P0016	ROG-dialog-0029	Gušt?	Gušt?	993.611	994.436	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_995.321_995.925	ROG-Dia-GSO-P0016	ROG-dialog-0029	Gušt.	Gušt.	995.321	995.925	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_995.925_996.263	ROG-Dia-GSO-P0016	ROG-dialog-0030	Alora,	Alora,	995.925	996.263	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_996.263_997.446	ROG-Dia-GSO-P0016	ROG-dialog-0030	smo bli že veliki.	smo bili že veliki.	996.263	997.446	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_997.446_998.151	ROG-Dia-GSO-P0016	ROG-dialog-0030	Že veliki.	Že veliki.	997.446	998.151	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_998.151_1000.152	ROG-Dia-GSO-P0016	ROG-dialog-0030	Smo meli petnajst, št@rnajst let, petnajst.	Smo imeli petnajst, štirinajst let, petnajst.	998.151	1000.152	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1000.152_1001.684	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma nismo bivali gor,	Ma nismo bivali gor,	1000.152	1001.684	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1001.684_1002.827	ROG-Dia-GSO-P0016	ROG-dialog-0030	smo bivai v Izoli.	smo bivali v Izoli.	1001.684	1002.827	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1002.827_1004.862	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma gor smo meli njive še tabot	Ma gor smo imeli njive še tabot	1002.827	1004.862	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1004.862_1008.037	ROG-Dia-GSO-P0016	ROG-dialog-0030	in jes in Dario ... smo šli gor,	in jaz in Dario ... smo šli gor,	1004.862	1008.037	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1008.037_1009.104	ROG-Dia-GSO-P0016	ROG-dialog-0030	nekej so delali oni,	nekaj so delali oni,	1008.037	1009.104	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1009.104_1009.845	ROG-Dia-GSO-P0016	ROG-dialog-0030	nekej š@pcali,	nekaj šepcali,	1009.104	1009.845	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1009.845_1010.277	ROG-Dia-GSO-P0016	ROG-dialog-0030	ka znam,	kaj znam,	1009.845	1010.277	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1010.277_1011.228	ROG-Dia-GSO-P0016	ROG-dialog-0030	ko ene trte, to.	ko ene trte, to.	1010.277	1011.228	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1011.228_1012.551	ROG-Dia-GSO-P0016	ROG-dialog-0030	Woča ni blu.	Oča ni bilo.	1011.228	1012.551	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1012.551_1013.097	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma,	Ma,	1012.551	1013.097	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1013.097_1013.801	ROG-Dia-GSO-P0016	ROG-dialog-0030	in pol nas je blu.	in pol nas je bilo.	1013.097	1013.801	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1013.801_1014.337	ROG-Dia-GSO-P0016	ROG-dialog-0030	Pa sem reku:	Pa sem rekel:	1013.801	1014.337	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1014.337_1015.279	ROG-Dia-GSO-P0016	ROG-dialog-0030	"Mi gremo sami."	"Mi gremo sami."	1014.337	1015.279	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1015.279_1015.931	ROG-Dia-GSO-P0016	ROG-dialog-0030	Seveda hod@t,	Seveda hodit,	1015.279	1015.931	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1015.931_1016.117	ROG-Dia-GSO-P0016	ROG-dialog-0030	ne,	ne,	1015.931	1016.117	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1016.117_1016.427	ROG-Dia-GSO-P0016	ROG-dialog-0030	kaj,	kaj,	1016.117	1016.427	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1016.427_1017.605	ROG-Dia-GSO-P0016	ROG-dialog-0030	gor, z Izole gor.	gor, z Izole gor.	1016.427	1017.605	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_1017.605_1019.129	ROG-Dia-GSO-P0016	ROG-dialog-0029	Sej ni blo kurjer tabot.	Saj ni bilo kurjer tabot.	1017.605	1019.129	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1017.605_1019.129	ROG-Dia-GSO-P0016	ROG-dialog-0030	Hodit.	Hodit.	1017.605	1019.129	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_1019.129_1020.090	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja.	Ja.	1019.129	1020.09	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1019.129_1020.090	ROG-Dia-GSO-P0016	ROG-dialog-0030	In pole smo šli gor,	In pol smo šli gor,	1019.129	1020.09	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1020.090_1020.904	ROG-Dia-GSO-P0016	ROG-dialog-0030	uoni so pršli zraven.	oni so prišli zraven.	1020.09	1020.904	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1020.904_1025.940	ROG-Dia-GSO-P0016	ROG-dialog-0030	Je bil en mož tam, ki je koso ... koso travo v njivi.	Je bil en mož tam, ki je kosil ... kosil travo v njivi.	1020.904	1025.94	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1025.940_1027.651	ROG-Dia-GSO-P0016	ROG-dialog-0030	Je bil eee zid taku,	Je bil eee zid tako,	1025.94	1027.651	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1027.651_1028.164	ROG-Dia-GSO-P0016	ROG-dialog-0030	mi nismo bli visok,	mi nismo bili visoki,	1027.651	1028.164	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1028.164_1029.384	ROG-Dia-GSO-P0016	ROG-dialog-0030	smo pogleal skuzi zid.	smo pogledali skozi zid.	1028.164	1029.384	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1029.384_1032.359	ROG-Dia-GSO-P0016	ROG-dialog-0030	Inu smo vidli aaa angurije in melone.	Inu smo videli aaa angurije in melone.	1029.384	1032.359	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1032.359_1034.291	ROG-Dia-GSO-P0016	ROG-dialog-0030	Inu ponjer je,	Inu ponjer je,	1032.359	1034.291	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1034.291_1038.437	ROG-Dia-GSO-P0016	ROG-dialog-0030	uondi zgoraj je j@mu hišo, ki je, ki je, njegova žena.	ondi zgoraj je imel hišo, ki je, ki je, njegova žena.	1034.291	1038.437	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1038.437_1041.808	ROG-Dia-GSO-P0016	ROG-dialog-0030	Lih ta lih ta žena hodila v Trst, ki je vozila rubo to.	Glih ta glih ta žena hodila v Trst, ki je vozila robo to.	1038.437	1041.808	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1041.808_1044.655	ROG-Dia-GSO-P0016	ROG-dialog-0030	In on se je klicu Čir, Čir, ta muž.	In on se je klical Čir, Čir, ta mož.	1041.808	1044.655	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1044.655_1048.532	ROG-Dia-GSO-P0016	ROG-dialog-0030	"Čir, hodi damu, ki je kosilo."	"Čir, hodi domov, ki je kosilo."	1044.655	1048.532	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1048.532_1049.017	ROG-Dia-GSO-P0016	ROG-dialog-0030	"Ja,	"Ja,	1048.532	1049.017	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1049.017_1050.517	ROG-Dia-GSO-P0016	ROG-dialog-0030	pridem, vele, vele."	pridem, vele, vele."	1049.017	1050.517	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1050.517_1052.591	ROG-Dia-GSO-P0016	ROG-dialog-0030	[smeh] Je šu domu.	[smeh] Je šel domov.	1050.517	1052.591	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1052.591_1054.551	ROG-Dia-GSO-P0016	ROG-dialog-0030	Mi smo š() [smeh] šli gor,	Mi smo š() [smeh] šli gor,	1052.591	1054.551	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1054.551_1057.544	ROG-Dia-GSO-P0016	ROG-dialog-0030	je j@mu žakelj, ki je verjetno mislu uon pobr@t melone in tu,	je imel žakelj, ki je verjetno mislil on pobrati melone in to,	1054.551	1057.544	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1057.544_1058.588	ROG-Dia-GSO-P0016	ROG-dialog-0030	smo obral mi.	smo obrali mi.	1057.544	1058.588	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_1058.588_1060.267	ROG-Dia-GSO-P0016	ROG-dialog-0029	Milone in ste šli.	Melone in ste šli.	1058.588	1060.267	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1058.588_1061.220	ROG-Dia-GSO-P0016	ROG-dialog-0030	[smeh] In je dol v staro hišo domu.	[smeh] In je dol v staro hišo domov.	1058.588	1061.22	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1062.282_1067.069	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma in še z() in ponj je še zmerej je blo ta, ku da bi bla afera.	Ma in še z() in ponj je še zmeraj je bilo ta, ku da bi bila afera.	1062.282	1067.069	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1067.069_1068.522	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma da na k@do je bil,	Ma da na kdo je bil,	1067.069	1068.522	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1068.522_1069.837	ROG-Dia-GSO-P0016	ROG-dialog-0030	da kateri so bli,	da kateri so bili,	1068.522	1069.837	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1069.837_1071.222	ROG-Dia-GSO-P0016	ROG-dialog-0030	da jes nisem vidu,	da jaz nisem videl,	1069.837	1071.222	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1071.222_1071.706	ROG-Dia-GSO-P0016	ROG-dialog-0030	da tu.	da to.	1071.222	1071.706	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1071.706_1072.711	ROG-Dia-GSO-P0016	ROG-dialog-0030	In tu, ki je gledu.	In to, ki je gledal.	1071.706	1072.711	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1072.711_1074.194	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ka on zna, ku smo kopali uno prej,	Kaj on zna, ku smo kopali ono prej,	1072.711	1074.194	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1074.194_1075.077	ROG-Dia-GSO-P0016	ROG-dialog-0030	ku smo kopali drug dan,	ku smo kopali drug dan,	1074.194	1075.077	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1075.077_1075.431	ROG-Dia-GSO-P0016	ROG-dialog-0030	n@č.	nič.	1075.077	1075.431	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1075.431_1078.609	ROG-Dia-GSO-P0016	ROG-dialog-0030	D@ so bli eni t@, da on ne zna, kašno podobnu.	Da so bili eni to, da on ne zna, kakšno podobno.	1075.431	1078.609	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1078.609_1079.876	ROG-Dia-GSO-P0016	ROG-dialog-0030	In pol da spet šu v:	In pol da spet šel v:	1078.609	1079.876	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1079.876_1080.464	ROG-Dia-GSO-P0016	ROG-dialog-0030	"Ivan,	"Ivan,	1079.876	1080.464	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1080.464_1083.101	ROG-Dia-GSO-P0016	ROG-dialog-0030	ma ka so bli toji otroci ta in ta dan te, te."	ma kaj so bili tvoji otroci ta in ta dan te, te."	1080.464	1083.101	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1083.101_1084.771	ROG-Dia-GSO-P0016	ROG-dialog-0030	"Ma da jes znam ne, da ..."	"Ma da jaz znam ne, da ..."	1083.101	1084.771	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1085.881_1088.004	ROG-Dia-GSO-P0016	ROG-dialog-0030	Mi smo samo mučali, ki ne smeš povedat n@č. [glas]	Mi smo samo molčali, ki ne smeš povedati nič. [glas]	1085.881	1088.004	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1088.004_1088.684	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ja,	Ja,	1088.004	1088.684	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1088.684_1089.137	ROG-Dia-GSO-P0016	ROG-dialog-0030	to je taku,	to je tako,	1088.684	1089.137	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1089.137_1089.830	ROG-Dia-GSO-P0016	ROG-dialog-0030	take stvari so ble,	take stvari so bile,	1089.137	1089.83	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1089.830_1090.360	ROG-Dia-GSO-P0016	ROG-dialog-0030	ne.	ne.	1089.83	1090.36	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1090.360_1092.853	ROG-Dia-GSO-P0016	ROG-dialog-0030	Inu polej pa smo hodil pobirat češnje.	Inu pol pa smo hodili pobirat češnje.	1090.36	1092.853	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1092.853_1093.310	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ne,	Ne,	1092.853	1093.31	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1093.310_1093.970	ROG-Dia-GSO-P0016	ROG-dialog-0030	ma je tu.	ma je to.	1093.31	1093.97	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1093.970_1095.226	ROG-Dia-GSO-P0016	ROG-dialog-0030	Ma dama nisi smel jest,	Ma doma nisi smel jesti,	1093.97	1095.226	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0030_1095.226_1096.732	ROG-Dia-GSO-P0016	ROG-dialog-0030	pobirat je blo za prodat.	pobirati je bilo za prodati.	1095.226	1096.732	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_1096.732_1098.725	ROG-Dia-GSO-P0016	ROG-dialog-0029	E seveda. [glas]	E seveda. [glas]	1096.732	1098.725	confirm	confirm	B-confirm	B-confirm	Train	train	function
