instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_orig	label_collapse	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0011_ROG-dialog-0020_1081.754_1082.755	ROG-Dia-GSO-P0011	ROG-dialog-0020	osem pip je blo,	osem pip je bilo,	1081.754	1082.755	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1082.755_1083.756	ROG-Dia-GSO-P0011	ROG-dialog-0020	pa so to na pipe,	pa so to na pipe,	1082.755	1083.756	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1083.756_1084.540	ROG-Dia-GSO-P0011	ROG-dialog-0020	osem fasnov,	osem fasnov,	1083.756	1084.54	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1084.540_1085.620	ROG-Dia-GSO-P0011	ROG-dialog-0020	to je f potokih,	to je v potokih,	1084.54	1085.62	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1085.620_1085.954	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne,	ne,	1085.62	1085.954	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1085.954_1087.705	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne vem, kejko tisoč ludi je blo.	ne vem, koliko tisoč ljudi je bilo.	1085.954	1087.705	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1087.705_1089.367	ROG-Dia-GSO-P0011	ROG-dialog-0020	To so nekaj neverjetnega,	To so nekaj neverjetnega,	1087.705	1089.367	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1089.367_1091.274	ROG-Dia-GSO-P0011	ROG-dialog-0020	niso pričakovali, ka da takše,	niso pričakovali, ka da takšne,	1089.367	1091.274	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1091.274_1092.700	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne, eee	ne, eee	1091.274	1092.7	stalling	stalling	B-stalling	B-stalling	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1092.700_1096.560	ROG-Dia-GSO-P0011	ROG-dialog-0019	Ta ka smo f Prlekiji znani kar po dosti stvareh,	Tako ka smo v Prlekiji znani kar po dosti stvareh,	1092.7	1096.56	turnGrab	turnGrab	B-turnGrab	B-turnGrab	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1092.700_1094.138	ROG-Dia-GSO-P0011	ROG-dialog-0020	tejko motoristof priš().	toliko motoristov priš().	1092.7	1094.138	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1096.560_1097.154	ROG-Dia-GSO-P0011	ROG-dialog-0019	ne?	ne?	1096.56	1097.154	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1096.560_1097.154	ROG-Dia-GSO-P0011	ROG-dialog-0020	Ja,	Ja,	1096.56	1097.154	answer	answer	B-answer	B-answer	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1097.154_1097.900	ROG-Dia-GSO-P0011	ROG-dialog-0020	kar po dosti stvareh,	kar po dosti stvareh,	1097.154	1097.9	confirm	confirm	B-confirm	B-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1097.900_1098.184	ROG-Dia-GSO-P0011	ROG-dialog-0020	ja.	ja.	1097.9	1098.184	confirm	confirm	I-confirm	I-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1098.184_1100.081	ROG-Dia-GSO-P0011	ROG-dialog-0019	Kak po ... tunki ...	Kak po ... tunki ...	1098.184	1100.081	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1100.081_1100.460	ROG-Dia-GSO-P0011	ROG-dialog-0020	Ja.	Ja.	1100.081	1100.46	confirm	confirm	B-confirm	B-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1100.460_1107.834	ROG-Dia-GSO-P0011	ROG-dialog-0020	Prvi filmski zapis, eee kujske dirke, eee vina, eee slo() prvi slovenski tabo(), prvi slovenski tabor,	Prvi filmski zapis, eee konjske dirke, eee vina, eee slo() prvi slovenski tabo(), prvi slovenski tabor,	1100.46	1107.834	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1105.550_1106.767	ROG-Dia-GSO-P0011	ROG-dialog-0019	Prleški.	Prleški.	1105.55	1106.767	turnGrab	turnGrab	B-turnGrab	B-turnGrab	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1107.834_1108.237	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne.	ne.	1107.834	1108.237	turnRelease	turnRelease	B-turnRelease	B-turnRelease	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1108.237_1109.549	ROG-Dia-GSO-P0011	ROG-dialog-0019	Prleški sejem.	Prleški sejem.	1108.237	1109.549	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1109.549_1110.868	ROG-Dia-GSO-P0011	ROG-dialog-0019	Grosmani.	Grossmanu.	1109.549	1110.868	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1109.549_1110.868	ROG-Dia-GSO-P0011	ROG-dialog-0020	Prleški s().	Prleški s().	1109.549	1110.868	turnGrab	turnGrab	B-turnGrab	B-turnGrab	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1110.868_1111.400	ROG-Dia-GSO-P0011	ROG-dialog-0020	Grosman,	Grossman,	1110.868	1111.4	confirm	confirm	B-confirm	B-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1111.400_1111.953	ROG-Dia-GSO-P0011	ROG-dialog-0020	ja.	ja.	1111.4	1111.953	confirm	confirm	I-confirm	I-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1111.953_1114.948	ROG-Dia-GSO-P0011	ROG-dialog-0019	Bi ke spremenja mogoče ...	Bi kaj spremenil mogoče ...	1111.953	1114.948	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1114.948_1117.214	ROG-Dia-GSO-P0011	ROG-dialog-0019	al bi ke drugačik nareda	ali bi kaj drugače naredil	1114.948	1117.214	propositionalQuestion	propositionalQuestion	I-propositionalQuestion	I-propositionalQuestion	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1117.214_1121.697	ROG-Dia-GSO-P0011	ROG-dialog-0019	al pa bilo kaj v otroštvi kkk pret pa zaj?	ali pa bilo kaj v otroštvu kkk prej pa zdaj?	1117.214	1121.697	propositionalQuestion	propositionalQuestion	I-propositionalQuestion	I-propositionalQuestion	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1124.052_1124.587	ROG-Dia-GSO-P0011	ROG-dialog-0020	Ja,	Ja,	1124.052	1124.587	turnTake	turnTake	B-turnTake	B-turnTake	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1124.587_1125.794	ROG-Dia-GSO-P0011	ROG-dialog-0020	težko pitaje,	težko pitanje,	1124.587	1125.794	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1125.794_1126.284	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne.	ne.	1125.794	1126.284	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1126.284_1127.794	ROG-Dia-GSO-P0011	ROG-dialog-0020	Pa verjetno ne,	Pa verjetno ne,	1126.284	1127.794	answer	answer	B-answer	B-answer	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1127.794_1128.513	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne.	ne.	1127.794	1128.513	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1128.513_1130.580	ROG-Dia-GSO-P0011	ROG-dialog-0019	Ti je blo ... lepo?	Ti je bilo ... lepo?	1128.513	1130.58	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1128.513_1129.340	ROG-Dia-GSO-P0011	ROG-dialog-0020	K se(), ja,	K se(), ja,	1128.513	1129.34	unspecifiedFunction	unspecifiedFunction	B-unspecifiedFunction	B-unspecifiedFunction	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1129.340_1130.580	ROG-Dia-GSO-P0011	ROG-dialog-0020	sam meja kar lepo,	sem imel kar lepo,	1129.34	1130.58	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1130.580_1132.465	ROG-Dia-GSO-P0011	ROG-dialog-0019	Otroštvo?	Otroštvo?	1130.58	1132.465	question	question	B-question	B-question	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1130.580_1131.780	ROG-Dia-GSO-P0011	ROG-dialog-0020	lepo otroštvo sam meja,	lepo otroštvo sem imel,	1130.58	1131.78	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1131.780_1132.465	ROG-Dia-GSO-P0011	ROG-dialog-0020	ja ja.	ja ja.	1131.78	1132.465	confirm	confirm	B-confirm	B-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1132.465_1135.065	ROG-Dia-GSO-P0011	ROG-dialog-0020	Ni nam nič falilo.	Ni nam nič falilo.	1132.465	1135.065	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1133.184_1135.065	ROG-Dia-GSO-P0011	ROG-dialog-0019	Ne bi šov v drugi kraj živet?	Ne bi šel v drugi kraj živet?	1133.184	1135.065	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1135.065_1136.013	ROG-Dia-GSO-P0011	ROG-dialog-0020	Ne, ne.	Ne, ne.	1135.065	1136.013	answer	answer	B-answer	B-answer	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1136.013_1137.247	ROG-Dia-GSO-P0011	ROG-dialog-0019	Tak ka ti ...	Tako ka ti ...	1136.013	1137.247	unspecifiedFunction	unspecifiedFunction	B-unspecifiedFunction	B-unspecifiedFunction	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1136.013_1138.371	ROG-Dia-GSO-P0011	ROG-dialog-0020	Se smo si ne mislili, ka mi ke slabo živimo,	Saj smo si ne mislili, ka mi kaj slabo živimo,	1136.013	1138.371	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1138.371_1138.540	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne,	ne,	1138.371	1138.54	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1138.540_1139.527	ROG-Dia-GSO-P0011	ROG-dialog-0020	se tak, tak je blo,	saj tako, tako je bilo,	1138.54	1139.527	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1139.527_1139.735	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne,	ne,	1139.527	1139.735	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1139.735_1143.063	ROG-Dia-GSO-P0011	ROG-dialog-0020	tak se, mmm nihče ni misla, ka on zaj pa ni [nerazumljivo].	tako se, mmm nihče ni mislil, ka on zdaj pa ni [nerazumljivo].	1139.735	1143.063	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1143.063_1144.327	ROG-Dia-GSO-P0011	ROG-dialog-0020	Penez je tak nihče ni meja,	Penez je tako nihče ni imel,	1143.063	1144.327	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1144.327_1144.513	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne,	ne,	1144.327	1144.513	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1144.513_1146.272	ROG-Dia-GSO-P0011	ROG-dialog-0020	če si ke meja, si te ...	če si kaj imel, si te ...	1144.513	1146.272	unspecifiedFunction	unspecifiedFunction	B-unspecifiedFunction	B-unspecifiedFunction	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1146.272_1147.320	ROG-Dia-GSO-P0011	ROG-dialog-0020	Samo nismo se zzz	Samo nismo se zzz	1146.272	1147.32	unspecifiedFunction	unspecifiedFunction	I-unspecifiedFunction	I-unspecifiedFunction	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1147.320_1148.167	ROG-Dia-GSO-P0011	ROG-dialog-0020	lepo smo živeli,	lepo smo živeli,	1147.32	1148.167	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1148.167_1148.360	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne,	ne,	1148.167	1148.36	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1148.360_1149.557	ROG-Dia-GSO-P0011	ROG-dialog-0020	nisn t ka bi zej reka:	nisem tako ka bi zdaj rekel:	1148.36	1149.557	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1149.557_1149.716	ROG-Dia-GSO-P0011	ROG-dialog-0020	"U,	"U,	1149.557	1149.716	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1149.716_1150.554	ROG-Dia-GSO-P0011	ROG-dialog-0020	zej pa ma ovi to."	zdaj pa ima ovi to."	1149.716	1150.554	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1150.554_1151.235	ROG-Dia-GSO-P0011	ROG-dialog-0019	Pa neja [nerazumljivo] ...	Pa ne [nerazumljivo] ...	1150.554	1151.235	unspecifiedFunction	unspecifiedFunction	B-unspecifiedFunction	B-unspecifiedFunction	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1150.554_1153.880	ROG-Dia-GSO-P0011	ROG-dialog-0020	Zej so dosta večje razlike, kak so negda ble, ne.	Zdaj so dosti večje razlike, kak so nekdaj bile, ne.	1150.554	1153.88	inform	inform	I-inform	I-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1152.911_1153.880	ROG-Dia-GSO-P0011	ROG-dialog-0019	Ka so negda ble,	Kak so nekdaj bile,	1152.911	1153.88	confirm	confirm	B-confirm	B-confirm	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0019_1153.880_1154.093	ROG-Dia-GSO-P0011	ROG-dialog-0019	ne.	ne.	1153.88	1154.093	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1154.093_1154.732	ROG-Dia-GSO-P0011	ROG-dialog-0020	Ja.	Ja.	1154.093	1154.732	agreement	agreement	B-agreement	B-agreement	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1154.732_1156.853	ROG-Dia-GSO-P0011	ROG-dialog-0020	Negda ni blo to takših groznih razlik,	Nekdaj ni bilo to takšnih groznih razlik,	1154.732	1156.853	inform	inform	B-inform	B-inform	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1156.853_1157.257	ROG-Dia-GSO-P0011	ROG-dialog-0020	ne.	ne.	1156.853	1157.257	turnRelease	turnRelease	B-turnRelease	B-turnRelease	Test	train	function
ROG-Dia-GSO-P0011_ROG-dialog-0020_1157.257_1160.125	ROG-Dia-GSO-P0011	ROG-dialog-0020	Eee. [zvok]	Eee. [zvok]	1157.257	1160.125	pausing	unspecifiedFunction	B-pausing	B-unspecifiedFunction	Test	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_1.359_6.929	ROG-Dia-GSO-P0016	ROG-dialog-0029	Rada bi p@vedela, kaku je blo enkr@t, k@ smo odraščali v mladosti.	Rada bi povedala, kako je bilo enkrat, ko smo odraščali v mladosti.	1.359	6.929	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_6.929_10.568	ROG-Dia-GSO-P0016	ROG-dialog-0029	Jes sen se rodila v kmečki družini.	Jaz sem se rodila v kmečki družini.	6.929	10.568	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_10.568_13.040	ROG-Dia-GSO-P0016	ROG-dialog-0029	Kje s(), k(), ka() kaku je blo pr vs?	Kje s(), k(), ka() kako je bilo pri vas?	10.568	13.04	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_13.040_14.586	ROG-Dia-GSO-P0016	ROG-dialog-0029	Tudi ste bli kmjeti doma?	Tudi ste bili kmeti doma?	13.04	14.586	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_15.238_15.987	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja,	Ja,	15.238	15.987	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_15.987_17.167	ROG-Dia-GSO-P0016	ROG-dialog-0029	kmetje ste bli,	kmetje ste bili,	15.987	17.167	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_17.167_18.627	ROG-Dia-GSO-P0016	ROG-dialog-0029	ne?	ne?	17.167	18.627	checkQuestion	checkQuestion	I-checkQuestion	I-checkQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_18.627_18.877	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja.	Ja.	18.627	18.877	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_18.877_19.180	ROG-Dia-GSO-P0016	ROG-dialog-0029	Jes,	Jaz,	18.877	19.18	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_19.180_19.480	ROG-Dia-GSO-P0016	ROG-dialog-0029	no,	no,	19.18	19.48	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_19.480_21.080	ROG-Dia-GSO-P0016	ROG-dialog-0029	jes sem mela pa samo eno sestro.	jaz sem imela pa samo eno sestro.	19.48	21.08	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_21.080_22.104	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ti si jih jemu?	Ti si jih imel?	21.08	22.104	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_22.104_23.340	ROG-Dia-GSO-P0016	ROG-dialog-0029	Kolko?	Koliko?	22.104	23.34	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_23.340_23.807	ROG-Dia-GSO-P0016	ROG-dialog-0029	Deset,	Deset,	23.34	23.807	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_23.807_24.847	ROG-Dia-GSO-P0016	ROG-dialog-0029	deset jih je blo,	deset jih je bilo,	23.807	24.847	confirm	confirm	I-confirm	I-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_24.847_25.378	ROG-Dia-GSO-P0016	ROG-dialog-0029	ja.	ja.	24.847	25.378	confirm	confirm	I-confirm	I-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_25.378_27.320	ROG-Dia-GSO-P0016	ROG-dialog-0029	Eee ...	Eee ...	25.378	27.32	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_27.320_28.973	ROG-Dia-GSO-P0016	ROG-dialog-0029	kaku je blo, k si se ruodu?	kako je bilo, ko si se rodil?	27.32	28.973	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_28.973_29.933	ROG-Dia-GSO-P0016	ROG-dialog-0029	Kje ste spali?	Kje ste spali?	28.973	29.933	setQuestion	setQuestion	I-setQuestion	I-setQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_29.933_31.136	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ka ste jeli?	Kaj ste jedli?	29.933	31.136	setQuestion	setQuestion	I-setQuestion	I-setQuestion	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_31.136_33.627	ROG-Dia-GSO-P0016	ROG-dialog-0029	Jes, ti povem jes, ka san imela.	Jaz, ti povem jaz, kaj sem imela.	31.136	33.627	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_33.627_35.040	ROG-Dia-GSO-P0016	ROG-dialog-0029	Jes sem mela štromac,	Jaz sem imela štromac,	33.627	35.04	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_35.040_38.377	ROG-Dia-GSO-P0016	ROG-dialog-0029	nut@r je mama dala une pjere @d f@rmentona,	noter je mama dala ono perje od fermentona,	35.04	38.377	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_38.377_39.287	ROG-Dia-GSO-P0016	ROG-dialog-0029	u@n kantuon,	on kanton,	38.377	39.287	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_39.287_40.955	ROG-Dia-GSO-P0016	ROG-dialog-0029	v sobi uoni smo spali.	v sobi oni smo spali.	39.287	40.955	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_44.246_45.813	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja, ja.	Ja, ja.	44.246	45.813	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_48.960_49.233	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja,	Ja,	48.96	49.233	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_49.233_51.067	ROG-Dia-GSO-P0016	ROG-dialog-0029	v k@štinah od ramarona smo spali,	v kaštinah od ramarona smo spali,	49.233	51.067	confirm	confirm	I-confirm	I-confirm	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_51.067_51.445	ROG-Dia-GSO-P0016	ROG-dialog-0029	vidiš.	vidiš.	51.067	51.445	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_51.445_51.984	ROG-Dia-GSO-P0016	ROG-dialog-0029	Anka ...	Anka ...	51.445	51.984	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_51.984_55.607	ROG-Dia-GSO-P0016	ROG-dialog-0029	ben jes je() eee jes sem spala n@ pjeri @d f@rmentuona.	ben jaz je() eee jaz sem spala na perju od fermentona.	51.984	55.607	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_55.607_55.936	ROG-Dia-GSO-P0016	ROG-dialog-0029	Vidiš.	Vidiš.	55.607	55.936	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_56.726_57.191	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja.	Ja.	56.726	57.191	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_57.191_62.740	ROG-Dia-GSO-P0016	ROG-dialog-0029	Pole, več k@sno, ki smo zrasli, nnn sn eee smo imeli eno postelo od mojega nonota,	Pol, več kasno, ko smo zrastli, nnn sem eee smo imeli eno posteljo od mojega nonota,	57.191	62.74	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_62.740_63.113	ROG-Dia-GSO-P0016	ROG-dialog-0029	k je umru,	k je umrl,	62.74	63.113	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_63.113_67.146	ROG-Dia-GSO-P0016	ROG-dialog-0029	in smo spal jes in moja sestra na obej, obej na isti postelji.	in smo spali jaz in moja sestra na obe, obe na isti postelji.	63.113	67.146	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_67.146_68.258	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ena huor, ena duol.	Ena gor, ena dol.	67.146	68.258	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_69.051_69.399	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja,	Ja,	69.051	69.399	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_69.399_72.358	ROG-Dia-GSO-P0016	ROG-dialog-0029	tu, tu, pr vas ne znam, kako je blo, ki vas je blo desjet.	to, to, pri vas ne znam, kako je bilo, ki vas je bilo deset.	69.399	72.358	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_74.210_75.462	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja, ja.	Ja, ja.	74.21	75.462	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_78.532_78.930	ROG-Dia-GSO-P0016	ROG-dialog-0029	Ja.	Ja.	78.532	78.93	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_78.930_80.160	ROG-Dia-GSO-P0016	ROG-dialog-0029	Vse sk@p v eni sobi.	Vse skup v eni sobi.	78.93	80.16	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0016_ROG-dialog-0029_80.160_80.613	ROG-Dia-GSO-P0016	ROG-dialog-0029	No, ben,	No, ben,	80.16	80.613	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
