instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_orig	label_collapse	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0018_ROG-dialog-0034_464.405_464.961	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	464.405	464.961	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_464.961_465.456	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ker ...	Ker ...	464.961	465.456	unspecifiedDimension	unspecifiedDimension	B-unspecifiedDimension	B-unspecifiedDimension	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_465.456_465.978	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	465.456	465.978	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_465.978_466.478	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ker ...	Ker ...	465.978	466.478	unspecifiedDimension	unspecifiedDimension	B-unspecifiedDimension	B-unspecifiedDimension	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_466.478_467.727	ROG-Dia-GSO-P0018	ROG-dialog-0033	V sobi.	V sobi.	466.478	467.727	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_467.727_468.169	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	467.727	468.169	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_468.169_469.033	ROG-Dia-GSO-P0018	ROG-dialog-0033	Neki bla bla bla,	Nekaj bla bla bla,	468.169	469.033	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_469.033_469.669	ROG-Dia-GSO-P0018	ROG-dialog-0033	znot sem bla.	not sem bila.	469.033	469.669	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_469.669_470.094	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	469.669	470.094	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_470.094_470.851	ROG-Dia-GSO-P0018	ROG-dialog-0033	Stop@m ven,	Stopim ven,	470.094	470.851	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_470.851_472.382	ROG-Dia-GSO-P0018	ROG-dialog-0033	tko neki zaropota v sobi,	tako nekaj zaropota v sobi,	470.851	472.382	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_472.382_473.828	ROG-Dia-GSO-P0018	ROG-dialog-0033	tko noben ni šu not,	tako noben ni šel not,	472.382	473.828	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_472.382_473.185	ROG-Dia-GSO-P0018	ROG-dialog-0034	Eeh!	Eeh!	472.382	473.185	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_473.185_473.828	ROG-Dia-GSO-P0018	ROG-dialog-0034	Nou!	No!	473.185	473.828	discourseStructuring	discourseStructuring	I-discourseStructuring	I-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_473.828_474.598	ROG-Dia-GSO-P0018	ROG-dialog-0033	pridem nazaj not,	pridem nazaj not,	473.828	474.598	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_474.598_475.398	ROG-Dia-GSO-P0018	ROG-dialog-0033	tm tko dva evra,	tam tako dva evra,	474.598	475.398	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_475.398_476.004	ROG-Dia-GSO-P0018	ROG-dialog-0033	pa ni več zoba	pa ni več zoba	475.398	476.004	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_476.004_476.836	ROG-Dia-GSO-P0018	ROG-dialog-0033	in jz tko:	in jaz tako:	476.004	476.836	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_476.836_477.975	ROG-Dia-GSO-P0018	ROG-dialog-0034	To s dober n@rdila.	To si dober naredila.	476.836	477.975	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_477.975_478.984	ROG-Dia-GSO-P0018	ROG-dialog-0033	"Nbenga nisem vidla."	"Nobenega nisem videla."	477.975	478.984	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_478.984_479.967	ROG-Dia-GSO-P0018	ROG-dialog-0033	[smeh] Pač ...	[smeh] Pač ...	478.984	479.967	unspecifiedDimension	unspecifiedDimension	B-unspecifiedDimension	B-unspecifiedDimension	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_478.984_479.082	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ne,	Ne,	478.984	479.082	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_479.082_481.750	ROG-Dia-GSO-P0018	ROG-dialog-0034	to sem bla jst najb@l konvinst, da so parklni ril.	to sem bila jaz najbolj convinced, da so parkeljni real.	479.082	481.75	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_481.750_483.477	ROG-Dia-GSO-P0018	ROG-dialog-0034	K pač, mi smo bli vedno,	K pač, mi smo bili vedno,	481.75	483.477	ownCommunicationManagement	ownCommunicationManagement	B-ownCommunicationManagement	B-ownCommunicationManagement	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_483.477_484.797	ROG-Dia-GSO-P0018	ROG-dialog-0034	parklni so vedno pršli k nam,	parkeljni so vedno prišli k nam,	483.477	484.797	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_484.797_485.590	ROG-Dia-GSO-P0018	ROG-dialog-0034	k eee k mam.	k eee k mami.	484.797	485.59	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_485.590_485.919	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ja.	Ja.	485.59	485.919	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_485.919_486.144	ROG-Dia-GSO-P0018	ROG-dialog-0034	A ne,	A ne,	485.919	486.144	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_486.144_487.563	ROG-Dia-GSO-P0018	ROG-dialog-0034	in takrt je še moj stric živel pr mam.	in takrat je še moj stric živel pri mami.	486.144	487.563	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_487.563_488.068	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ja ja ja.	Ja ja ja.	487.563	488.068	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_488.068_489.444	ROG-Dia-GSO-P0018	ROG-dialog-0034	In jz sem bla tko:	In jaz sem bila tako:	488.068	489.444	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_489.444_490.361	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Vem, da niso par(),"	"Vem, da niso par(),"	489.444	490.361	ownCommunicationManagement	ownCommunicationManagement	B-ownCommunicationManagement	B-ownCommunicationManagement	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_490.361_492.437	ROG-Dia-GSO-P0018	ROG-dialog-0034	prov rekla sem mojim staršem pa moju stricu pa mam:	prav rekla sem mojim staršem pa mojemu stricu pa mami:	490.361	492.437	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_492.437_494.011	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Vem, da parklni niso ril,	"Vem, da parkeljni niso real,	492.437	494.011	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_494.011_496.964	ROG-Dia-GSO-P0018	ROG-dialog-0034	ker vedno, k pride parkl sem, moj stric gre,	ker vedno, k pride parkelj sem, moj stric gre,	494.011	496.964	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_496.964_497.552	ROG-Dia-GSO-P0018	ROG-dialog-0034	a n."	a n."	496.964	497.552	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_497.552_498.084	ROG-Dia-GSO-P0018	ROG-dialog-0034	In jz tko:	In jaz tako:	497.552	498.084	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_498.084_498.551	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Ha ha,	"Ha ha,	498.084	498.551	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_498.551_499.657	ROG-Dia-GSO-P0018	ROG-dialog-0034	jz sem vas vse pogruntala."	jaz sem vas vse pogruntala."	498.551	499.657	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_499.657_501.074	ROG-Dia-GSO-P0018	ROG-dialog-0034	Naslednje leto ...	Naslednje leto ...	499.657	501.074	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_501.074_501.991	ROG-Dia-GSO-P0018	ROG-dialog-0034	pride parkl,	pride parkelj,	501.074	501.991	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_501.991_503.357	ROG-Dia-GSO-P0018	ROG-dialog-0034	a moj stric je olso tm,	a moj stric je also tam,	501.991	503.357	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_503.357_505.811	ROG-Dia-GSO-P0018	ROG-dialog-0034	k je enmu prjatlu reku, če se [smeh] lahko obleče,	k je enemu prijatelju rekel, če se [smeh] lahko obleče,	503.357	505.811	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_505.811_507.890	ROG-Dia-GSO-P0018	ROG-dialog-0034	glih zard tega, [smeh] k sem jz rekla.	glih zaradi tega, [smeh] k sem jaz rekla.	505.811	507.89	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_506.736_507.890	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ooo.	Ooo.	506.736	507.89	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_507.890_508.046	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ne,	Ne,	507.89	508.046	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_508.046_509.450	ROG-Dia-GSO-P0018	ROG-dialog-0034	sam aj vas skerd šitles. [jezik]	samo I was scared shitless. [jezik]	508.046	509.45	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_509.450_511.557	ROG-Dia-GSO-P0018	ROG-dialog-0033	No šit. [jezik]	No shit. [jezik]	509.45	511.557	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_509.450_511.557	ROG-Dia-GSO-P0018	ROG-dialog-0034	Jz sem tm v kotu tko sedela na unmu,	Jaz sem tam v kotu tako sedela na onem,	509.45	511.557	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_511.557_512.591	ROG-Dia-GSO-P0018	ROG-dialog-0034	okrogu stol je bil,	okrogel stol je bil,	511.557	512.591	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_512.591_513.011	ROG-Dia-GSO-P0018	ROG-dialog-0034	prov spovnem se,	prav spomnim se,	512.591	513.011	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_513.011_513.857	ROG-Dia-GSO-P0018	ROG-dialog-0034	jz se tko tresem	jaz se tako tresem	513.011	513.857	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_513.857_514.751	ROG-Dia-GSO-P0018	ROG-dialog-0034	in tko mol@m tko:	in tako molim tako:	513.857	514.751	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_514.751_516.770	ROG-Dia-GSO-P0018	ROG-dialog-0033	"Pros@m, pros@m."	"Prosim, prosim."	514.751	516.77	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_514.751_515.924	ROG-Dia-GSO-P0018	ROG-dialog-0034	"O moj bog.	"O moj bog.	514.751	515.924	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_515.924_516.770	ROG-Dia-GSO-P0018	ROG-dialog-0034	Pros@m!"	Prosim!"	515.924	516.77	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_516.770_517.411	ROG-Dia-GSO-P0018	ROG-dialog-0033	Voo.	Voo.	516.77	517.411	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_516.770_518.180	ROG-Dia-GSO-P0018	ROG-dialog-0034	Fotr se mi v glavo smeje.	Foter se mi v glavo smeje.	516.77	518.18	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_517.411_518.180	ROG-Dia-GSO-P0018	ROG-dialog-0033	Itak.	Itak.	517.411	518.18	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_518.180_519.471	ROG-Dia-GSO-P0018	ROG-dialog-0033	Itak.	Itak.	518.18	519.471	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_518.180_521.511	ROG-Dia-GSO-P0018	ROG-dialog-0034	Enkrat, enkrat je pustu fakin ketno parkl.	Enkrat, enkrat je pustil fucking ketno parkelj.	518.18	521.511	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_521.511_522.344	ROG-Dia-GSO-P0018	ROG-dialog-0033	No.	No.	521.511	522.344	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_521.511_522.344	ROG-Dia-GSO-P0018	ROG-dialog-0034	Jz sem bla tko:	Jaz sem bila tako:	521.511	522.344	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_522.344_522.717	ROG-Dia-GSO-P0018	ROG-dialog-0034	"No,	"No,	522.344	522.717	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_522.717_523.515	ROG-Dia-GSO-P0018	ROG-dialog-0034	dis sov skeri." [jezik]	this so scary." [jezik]	522.717	523.515	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_523.515_523.812	ROG-Dia-GSO-P0018	ROG-dialog-0033	Nov,	No,	523.515	523.812	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_523.812_525.146	ROG-Dia-GSO-P0018	ROG-dialog-0033	pač ti parklni.	pač ti parkeljni.	523.812	525.146	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_525.146_526.148	ROG-Dia-GSO-P0018	ROG-dialog-0033	Jz sem ...	Jaz sem ...	525.146	526.148	unspecifiedDimension	unspecifiedDimension	B-unspecifiedDimension	B-unspecifiedDimension	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_525.146_527.363	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ne štekam hajpa glede parklnov.	Ne štekam hypa glede parkeljnov.	525.146	527.363	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_527.363_527.911	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ja,	Ja,	527.363	527.911	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_527.911_531.251	ROG-Dia-GSO-P0018	ROG-dialog-0033	glih za to so, da mal b() vz() ... otroke vzgojijo,	glih za to so, da malo b() vz() ... otroke vzgojijo,	527.911	531.251	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_531.251_531.865	ROG-Dia-GSO-P0018	ROG-dialog-0033	po moje.	po moje.	531.251	531.865	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_531.865_534.124	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ampak mene je blo sam strah pač.	Ampak mene je bilo samo strah pač.	531.865	534.124	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_534.124_535.831	ROG-Dia-GSO-P0018	ROG-dialog-0034	To to dela en mesec.	To to dela en mesec.	534.124	535.831	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_535.831_536.097	ROG-Dia-GSO-P0018	ROG-dialog-0034	In tko:	In tako:	535.831	536.097	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_536.097_537.354	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Božiček te gleda."	"Božiček te gleda."	536.097	537.354	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_538.473_539.395	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ne, p@č	Ne, pač	538.473	539.395	turnManagement	turnManagement	B-turnManagement	B-turnManagement	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_538.473_538.750	ROG-Dia-GSO-P0018	ROG-dialog-0034	Tko:	Tako:	538.473	538.75	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_538.750_539.395	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Vov." [smeh]	"Vov." [smeh]	538.75	539.395	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_539.395_540.284	ROG-Dia-GSO-P0018	ROG-dialog-0033	pr pr Aljažu,	pri pri Aljažu,	539.395	540.284	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_540.284_540.574	ROG-Dia-GSO-P0018	ROG-dialog-0033	a ne.	a ne.	540.284	540.574	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_540.574_540.915	ROG-Dia-GSO-P0018	ROG-dialog-0034	Mhm.	Mhm.	540.574	540.915	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_540.915_542.351	ROG-Dia-GSO-P0018	ROG-dialog-0033	K ma njegov njegov br@t,	K ima njegov njegov brat,	540.915	542.351	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_542.351_542.690	ROG-Dia-GSO-P0018	ROG-dialog-0033	a n,	a ne,	542.351	542.69	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_542.690_544.827	ROG-Dia-GSO-P0018	ROG-dialog-0033	pa s punco mata pač otroke.	pa s punco imata pač otroke.	542.69	544.827	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_544.827_545.335	ROG-Dia-GSO-P0018	ROG-dialog-0033	Mislm,	Mislim,	544.827	545.335	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_544.827_545.335	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	544.827	545.335	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_545.335_546.929	ROG-Dia-GSO-P0018	ROG-dialog-0033	niso prov njegovi, ampak od punce,	niso prav njegovi, ampak od punce,	545.335	546.929	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_546.929_547.643	ROG-Dia-GSO-P0018	ROG-dialog-0033	a ne.	a ne.	546.929	547.643	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_546.929_547.643	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	546.929	547.643	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_547.643_550.562	ROG-Dia-GSO-P0018	ROG-dialog-0033	In Aljaž je mogu letos za Miklavža ...	In Aljaž je mogel letos za Miklavža ...	547.643	550.562	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_549.100_550.562	ROG-Dia-GSO-P0018	ROG-dialog-0034	Se obleč u parkla?	Se obleči v parklja?	549.1	550.562	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_550.562_550.964	ROG-Dia-GSO-P0018	ROG-dialog-0033	Ne,	Ne,	550.562	550.964	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_550.964_552.081	ROG-Dia-GSO-P0018	ROG-dialog-0033	niti ne sploh to.	niti ne sploh to.	550.964	552.081	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_552.081_554.475	ROG-Dia-GSO-P0018	ROG-dialog-0033	Sam mogu je pridet pred tko pred blok.	Samo mogel je priti pred tako pred blok.	552.081	554.475	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_554.475_555.737	ROG-Dia-GSO-P0018	ROG-dialog-0033	K so oni tko v prtličju,	K so oni tako v prtličju,	554.475	555.737	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_555.737_556.259	ROG-Dia-GSO-P0018	ROG-dialog-0033	a ne.	a ne.	555.737	556.259	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_555.737_556.259	ROG-Dia-GSO-P0018	ROG-dialog-0034	Ja.	Ja.	555.737	556.259	autoFeedback	autoFeedback	B-autoFeedback	B-autoFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_556.259_558.097	ROG-Dia-GSO-P0018	ROG-dialog-0033	Pred blok, pred njihov balkon	Pred blok, pred njihov balkon	556.259	558.097	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_558.097_559.084	ROG-Dia-GSO-P0018	ROG-dialog-0033	in se je tko najbl d@ru	in se je tako najbolj drl	558.097	559.084	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_559.084_560.017	ROG-Dia-GSO-P0018	ROG-dialog-0033	pa tko ketno mav,	pa tako ketno malo,	559.084	560.017	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_560.017_560.237	ROG-Dia-GSO-P0018	ROG-dialog-0033	a veš	a veš	560.017	560.237	alloFeedback	alloFeedback	B-alloFeedback	B-alloFeedback	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_560.237_561.733	ROG-Dia-GSO-P0018	ROG-dialog-0033	tko, mav po oknu pa tko.	tako, malo po oknu pa tako.	560.237	561.733	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_561.038_561.385	ROG-Dia-GSO-P0018	ROG-dialog-0034	Šit,	Shit,	561.038	561.385	discourseStructuring	discourseStructuring	B-discourseStructuring	B-discourseStructuring	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_561.385_563.108	ROG-Dia-GSO-P0018	ROG-dialog-0034	ampak to j tud foter enkrat nam naredu,	ampak to je tudi foter enkrat nam naredil,	561.385	563.108	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_563.108_563.598	ROG-Dia-GSO-P0018	ROG-dialog-0033	No, sej.	No, saj.	563.108	563.598	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_563.108_564.788	ROG-Dia-GSO-P0018	ROG-dialog-0034	prov v stanovanje je pršov.	prav v stanovanje je prišel.	563.108	564.788	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_564.788_566.270	ROG-Dia-GSO-P0018	ROG-dialog-0034	In poj in poj je bla mami tko:	In pol in pol je bila mami tako:	564.788	566.27	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_566.270_567.425	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Aljaž, Aljaž!"	"Aljaž, Aljaž!"	566.27	567.425	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_567.425_568.826	ROG-Dia-GSO-P0018	ROG-dialog-0034	In on tko prteče nazaj not tko:	In on tako priteče nazaj not tako:	567.425	568.826	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_568.826_569.386	ROG-Dia-GSO-P0018	ROG-dialog-0034	"Kaj je blo,	"Kaj je bilo,	568.826	569.386	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_569.386_569.710	ROG-Dia-GSO-P0018	ROG-dialog-0034	kaj je blo?	kaj je bilo?	569.386	569.71	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_569.710_570.627	ROG-Dia-GSO-P0018	ROG-dialog-0034	Bil sem u kleti."	Bil sem v kleti."	569.71	570.627	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_570.627_572.134	ROG-Dia-GSO-P0018	ROG-dialog-0034	[glas] To sem jz čist pozabla,	[glas] To sem jaz čisto pozabila,	570.627	572.134	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_572.134_573.029	ROG-Dia-GSO-P0018	ROG-dialog-0033	No, sej.	No, saj.	572.134	573.029	task	task	B-task	B-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0034_572.134_573.903	ROG-Dia-GSO-P0018	ROG-dialog-0034	to si me zdej to spov@nla si me.	to si me zdaj to spomnila si me.	572.134	573.903	task	task	I-task	I-task	train	train	dimension
ROG-Dia-GSO-P0018_ROG-dialog-0033_573.903_575.202	ROG-Dia-GSO-P0018	ROG-dialog-0033	No sej.	No saj.	573.903	575.202	task	task	B-task	B-task	train	train	dimension
